Country Or Territory;NUTS2;NUTS3;Year;Air Pollutant;Health Risk Scenario;Population;Populated Area [km2];Air Pollution Average [ug/m3];Air Pollution Population Weighted Average [ug/m3]
Czechia;CZ06;CZ063;2019;PM2.5;WHO_2021_AQG_Scen_Base;516048;3630;10.2;12.0
Czechia;CZ06;CZ064;2019;PM2.5;WHO_2021_AQG_Scen_Base;1188537;3376;13.0;14.3
Czechia;CZ06;CZ063;2020;NO2;WHO_2021_AQG_Scen_Base;518188;3630;6.1;9.3
Czechia;CZ06;CZ064;2020;NO2;WHO_2021_AQG_Scen_Base;1193464;3376;8.1;12.5
Czechia;CZ06;CZ063;2020;O3;WHO_2021_AQG_Scen_Base;518188;3630;4766.4;4296.2
Czechia;CZ06;CZ064;2020;O3;WHO_2021_AQG_Scen_Base;1193464;3376;4716.5;4311.5
Czechia;CZ06;CZ063;2020;PM10;WHO_2021_AQG_Scen_Base;518188;3630;13.7;15.4
Czechia;CZ06;CZ064;2020;PM10;WHO_2021_AQG_Scen_Base;1193464;3376;16.6;18.2
Czechia;CZ06;CZ063;2020;PM2.5;WHO_2021_AQG_Scen_Base;518188;3630;9.6;10.8
Czechia;CZ06;CZ064;2020;PM2.5;WHO_2021_AQG_Scen_Base;1193464;3376;11.7;12.8
Czechia;CZ03;CZ031;2018;O3;WHO_2021_AQG_Scen_Base;638092;5142;7873.6;6972.9
Czechia;CZ03;CZ032;2018;O3;WHO_2021_AQG_Scen_Base;581056;3785;7913.3;6588.1
Czechia;CZ03;CZ032;2018;PM10;WHO_2021_AQG_Scen_Base;581056;3785;17.5;20.4
Czechia;CZ03;CZ031;2018;PM10;WHO_2021_AQG_Scen_Base;638092;5142;17.5;19.8
Czechia;CZ03;CZ031;2018;PM2.5;WHO_2021_AQG_Scen_Base;638092;5142;12.8;14.4
Czechia;CZ03;CZ032;2018;PM2.5;WHO_2021_AQG_Scen_Base;581056;3785;12.8;14.7
Czechia;CZ03;CZ032;2019;O3;WHO_2021_AQG_Scen_Base;583232;3785;6068.9;5185.0
Czechia;CZ03;CZ031;2019;O3;WHO_2021_AQG_Scen_Base;640482;5142;6016.3;5291.2
Czechia;CZ03;CZ031;2020;O3;WHO_2021_AQG_Scen_Base;643137;5142;4697.7;4082.4
Czechia;CZ03;CZ032;2020;O3;WHO_2021_AQG_Scen_Base;585651;3785;4935.4;4087.5
Czechia;CZ03;CZ031;2020;PM2.5;WHO_2021_AQG_Scen_Base;643137;5142;8.4;9.8
Czechia;CZ03;CZ032;2020;PM2.5;WHO_2021_AQG_Scen_Base;585651;3785;8.5;10.2
Germany;DE12;DE121;2018;NO2;WHO_2021_AQG_Scen_Base;55737;79;13.7;18.4
Germany;DE12;DE128;2018;NO2;WHO_2021_AQG_Scen_Base;539952;686;16.2;21.4
Germany;DE12;DE129;2018;NO2;WHO_2021_AQG_Scen_Base;120539;69;17.8;23.5
Germany;DE12;DE12A;2018;NO2;WHO_2021_AQG_Scen_Base;154401;448;11.0;15.7
Germany;DE12;DE12B;2018;NO2;WHO_2021_AQG_Scen_Base;196969;350;15.1;19.3
Germany;DE12;DE12C;2018;NO2;WHO_2021_AQG_Scen_Base;120042;475;9.4;14.8
Germany;DE12;DE122;2018;NO2;WHO_2021_AQG_Scen_Base;299761;140;20.6;24.9
Germany;DE12;DE123;2018;NO2;WHO_2021_AQG_Scen_Base;437210;620;16.1;20.2
Germany;DE12;DE124;2018;NO2;WHO_2021_AQG_Scen_Base;229830;374;14.2;18.5
Germany;DE12;DE125;2018;NO2;WHO_2021_AQG_Scen_Base;156186;83;18.8;23.9
Germany;DE12;DE126;2018;NO2;WHO_2021_AQG_Scen_Base;298433;123;24.1;28.1
Germany;DE12;DE127;2018;NO2;WHO_2021_AQG_Scen_Base;147118;550;12.0;17.5
Germany;DE12;DE121;2018;O3;WHO_2021_AQG_Scen_Base;55737;79;7362.8;6815.0
Germany;DE12;DE125;2018;O3;WHO_2021_AQG_Scen_Base;156186;83;6649.6;6288.4
Germany;DE12;DE126;2018;O3;WHO_2021_AQG_Scen_Base;298433;123;5873.4;5593.4
Germany;DE12;DE127;2018;O3;WHO_2021_AQG_Scen_Base;147118;550;7416.9;6791.0
Germany;DE12;DE122;2018;O3;WHO_2021_AQG_Scen_Base;299761;140;6542.3;6256.6
Germany;DE12;DE123;2018;O3;WHO_2021_AQG_Scen_Base;437210;620;6993.9;6530.4
Germany;DE12;DE124;2018;O3;WHO_2021_AQG_Scen_Base;229830;374;7276.5;6721.8
Germany;DE12;DE128;2018;O3;WHO_2021_AQG_Scen_Base;539952;686;6867.7;6269.1
Germany;DE12;DE129;2018;O3;WHO_2021_AQG_Scen_Base;120539;69;7061.6;6710.2
Germany;DE12;DE12A;2018;O3;WHO_2021_AQG_Scen_Base;154401;448;7794.3;7235.7
Germany;DE12;DE12B;2018;O3;WHO_2021_AQG_Scen_Base;196969;350;7247.0;6792.2
Germany;DE12;DE12C;2018;O3;WHO_2021_AQG_Scen_Base;120042;475;8176.6;7479.4
Germany;DE12;DE121;2018;PM10;WHO_2021_AQG_Scen_Base;55737;79;14.0;15.5
Germany;DE12;DE12B;2018;PM10;WHO_2021_AQG_Scen_Base;196969;350;15.3;16.4
Germany;DE12;DE12C;2018;PM10;WHO_2021_AQG_Scen_Base;120042;475;11.7;13.8
Germany;DE12;DE128;2018;PM10;WHO_2021_AQG_Scen_Base;539952;686;16.3;17.6
Germany;DE12;DE129;2018;PM10;WHO_2021_AQG_Scen_Base;120539;69;15.3;16.3
Germany;DE12;DE12A;2018;PM10;WHO_2021_AQG_Scen_Base;154401;448;12.5;14.4
Germany;DE12;DE125;2018;PM10;WHO_2021_AQG_Scen_Base;156186;83;16.9;17.8
Germany;DE12;DE126;2018;PM10;WHO_2021_AQG_Scen_Base;298433;123;18.7;19.1
Germany;DE12;DE127;2018;PM10;WHO_2021_AQG_Scen_Base;147118;550;14.6;16.1
Germany;DE12;DE122;2018;PM10;WHO_2021_AQG_Scen_Base;299761;140;17.4;18.2
Germany;DE12;DE123;2018;PM10;WHO_2021_AQG_Scen_Base;437210;620;16.4;17.3
Germany;DE12;DE124;2018;PM10;WHO_2021_AQG_Scen_Base;229830;374;14.8;16.4
Germany;DE12;DE125;2018;PM2.5;WHO_2021_AQG_Scen_Base;156186;83;11.2;11.7
Germany;DE12;DE126;2018;PM2.5;WHO_2021_AQG_Scen_Base;298433;123;12.3;12.6
Germany;DE12;DE127;2018;PM2.5;WHO_2021_AQG_Scen_Base;147118;550;10.0;10.7
Germany;DE12;DE12B;2018;PM2.5;WHO_2021_AQG_Scen_Base;196969;350;10.1;10.5
Germany;DE12;DE12C;2018;PM2.5;WHO_2021_AQG_Scen_Base;120042;475;8.0;9.3
Germany;DE12;DE128;2018;PM2.5;WHO_2021_AQG_Scen_Base;539952;686;10.9;11.6
Germany;DE12;DE129;2018;PM2.5;WHO_2021_AQG_Scen_Base;120539;69;9.9;10.3
Germany;DE12;DE12A;2018;PM2.5;WHO_2021_AQG_Scen_Base;154401;448;8.4;9.6
Germany;DE12;DE121;2018;PM2.5;WHO_2021_AQG_Scen_Base;55737;79;9.4;10.2
Germany;DE12;DE122;2018;PM2.5;WHO_2021_AQG_Scen_Base;299761;140;11.6;12.0
Germany;DE12;DE123;2018;PM2.5;WHO_2021_AQG_Scen_Base;437210;620;10.8;11.3
Germany;DE12;DE124;2018;PM2.5;WHO_2021_AQG_Scen_Base;229830;374;9.9;10.8
Germany;DE12;DE121;2019;O3;WHO_2021_AQG_Scen_Base;55890;79;5855.4;5529.8
Germany;DE12;DE122;2019;O3;WHO_2021_AQG_Scen_Base;300583;140;5166.4;5018.5
Germany;DE12;DE123;2019;O3;WHO_2021_AQG_Scen_Base;438407;620;5483.7;5194.7
Germany;DE12;DE124;2019;O3;WHO_2021_AQG_Scen_Base;230459;374;5768.5;5448.2
Germany;DE12;DE125;2019;O3;WHO_2021_AQG_Scen_Base;156614;83;5224.1;4925.2
Germany;DE12;DE126;2019;O3;WHO_2021_AQG_Scen_Base;299251;123;4658.9;4446.9
Germany;DE12;DE127;2019;O3;WHO_2021_AQG_Scen_Base;147521;550;6116.0;5518.1
Germany;DE12;DE12B;2019;O3;WHO_2021_AQG_Scen_Base;197509;350;5655.8;5341.2
Germany;DE12;DE12C;2019;O3;WHO_2021_AQG_Scen_Base;120371;475;6406.0;5815.9
Germany;DE12;DE128;2019;O3;WHO_2021_AQG_Scen_Base;541431;686;5459.3;4942.0
Germany;DE12;DE129;2019;O3;WHO_2021_AQG_Scen_Base;120869;69;5532.4;5285.4
Germany;DE12;DE12A;2019;O3;WHO_2021_AQG_Scen_Base;154823;448;6107.4;5630.9
Poland;PL92;PL922;2018;NO2;WHO_2021_AQG_Scen_Base;343199;4178;8.4;11.3
Poland;PL92;PL923;2018;NO2;WHO_2021_AQG_Scen_Base;331534;2979;9.4;13.3
Poland;PL92;PL924;2018;NO2;WHO_2021_AQG_Scen_Base;385379;4609;7.1;10.6
Poland;PL92;PL921;2018;NO2;WHO_2021_AQG_Scen_Base;617851;4177;9.0;14.5
Poland;PL92;PL925;2018;NO2;WHO_2021_AQG_Scen_Base;420736;4349;7.3;11.0
Poland;PL92;PL926;2018;NO2;WHO_2021_AQG_Scen_Base;255989;2224;10.0;13.4
Poland;PL92;PL922;2018;PM2.5;WHO_2021_AQG_Scen_Base;343199;4178;17.9;19.9
Poland;PL92;PL923;2018;PM2.5;WHO_2021_AQG_Scen_Base;331534;2979;20.0;21.8
Poland;PL92;PL924;2018;PM2.5;WHO_2021_AQG_Scen_Base;385379;4609;15.9;18.9
Poland;PL92;PL921;2018;PM2.5;WHO_2021_AQG_Scen_Base;617851;4177;18.1;20.8
Poland;PL92;PL925;2018;PM2.5;WHO_2021_AQG_Scen_Base;420736;4349;16.1;19.0
Poland;PL92;PL926;2018;PM2.5;WHO_2021_AQG_Scen_Base;255989;2224;18.4;21.5
Poland;PL92;PL921;2019;PM10;WHO_2021_AQG_Scen_Base;617787;4177;22.0;24.1
Poland;PL92;PL925;2019;PM10;WHO_2021_AQG_Scen_Base;420694;4349;19.9;21.8
Poland;PL92;PL926;2019;PM10;WHO_2021_AQG_Scen_Base;255962;2224;22.3;23.5
Poland;PL92;PL922;2019;PM10;WHO_2021_AQG_Scen_Base;343164;4178;20.4;21.3
Poland;PL92;PL923;2019;PM10;WHO_2021_AQG_Scen_Base;331501;2979;21.9;24.2
Poland;PL92;PL924;2019;PM10;WHO_2021_AQG_Scen_Base;385341;4609;18.8;20.0
Poland;PL92;PL921;2020;NO2;WHO_2021_AQG_Scen_Base;617549;4177;8.2;13.6
Poland;PL92;PL922;2020;NO2;WHO_2021_AQG_Scen_Base;343031;4178;7.2;9.5
Poland;PL92;PL923;2020;NO2;WHO_2021_AQG_Scen_Base;331372;2979;7.7;10.6
Poland;PL92;PL924;2020;NO2;WHO_2021_AQG_Scen_Base;385191;4609;6.5;9.3
Poland;PL92;PL925;2020;NO2;WHO_2021_AQG_Scen_Base;420531;4349;7.2;10.4
Poland;PL92;PL926;2020;NO2;WHO_2021_AQG_Scen_Base;255863;2224;8.8;12.3
Poland;PL92;PL921;2020;O3;WHO_2021_AQG_Scen_Base;617549;4177;3115.4;3011.4
Poland;PL92;PL922;2020;O3;WHO_2021_AQG_Scen_Base;343031;4178;2831.9;2610.1
Poland;PL92;PL923;2020;O3;WHO_2021_AQG_Scen_Base;331372;2979;2988.6;2818.1
Poland;PL92;PL924;2020;O3;WHO_2021_AQG_Scen_Base;385191;4609;2727.5;2574.7
Poland;PL92;PL925;2020;O3;WHO_2021_AQG_Scen_Base;420531;4349;2719.6;2629.0
Poland;PL92;PL926;2020;O3;WHO_2021_AQG_Scen_Base;255863;2224;3178.0;2973.4
Poland;PL21;PL213;2018;NO2;WHO_2021_AQG_Scen_Base;750290;313;21.8;28.0
Poland;PL21;PL219;2018;NO2;WHO_2021_AQG_Scen_Base;334199;1520;10.1;14.6
Poland;PL21;PL21A;2018;NO2;WHO_2021_AQG_Scen_Base;549076;1679;13.8;18.0
Poland;PL21;PL214;2018;NO2;WHO_2021_AQG_Scen_Base;663149;3556;13.0;16.3
Poland;PL21;PL217;2018;NO2;WHO_2021_AQG_Scen_Base;456970;2318;10.1;13.6
Poland;PL21;PL218;2018;NO2;WHO_2021_AQG_Scen_Base;520224;2652;8.9;13.0
Poland;PL21;PL213;2018;O3;WHO_2021_AQG_Scen_Base;750290;313;5218.0;5031.8
Poland;PL21;PL219;2018;O3;WHO_2021_AQG_Scen_Base;334199;1520;6606.4;6020.0
Poland;PL21;PL21A;2018;O3;WHO_2021_AQG_Scen_Base;549076;1679;6308.6;5886.0
Poland;PL21;PL214;2018;O3;WHO_2021_AQG_Scen_Base;663149;3556;5927.6;5655.8
Poland;PL21;PL217;2018;O3;WHO_2021_AQG_Scen_Base;456970;2318;5736.2;5492.7
Poland;PL21;PL218;2018;O3;WHO_2021_AQG_Scen_Base;520224;2652;6291.6;6047.3
Poland;PL21;PL214;2018;PM2.5;WHO_2021_AQG_Scen_Base;663149;3556;23.2;25.4
Poland;PL21;PL217;2018;PM2.5;WHO_2021_AQG_Scen_Base;456970;2318;20.5;24.7
Poland;PL21;PL218;2018;PM2.5;WHO_2021_AQG_Scen_Base;520224;2652;18.3;22.6
Poland;PL21;PL213;2018;PM2.5;WHO_2021_AQG_Scen_Base;750290;313;27.7;29.3
Poland;PL21;PL219;2018;PM2.5;WHO_2021_AQG_Scen_Base;334199;1520;19.1;24.8
Poland;PL21;PL21A;2018;PM2.5;WHO_2021_AQG_Scen_Base;549076;1679;23.6;26.9
Poland;PL21;PL214;2019;PM10;WHO_2021_AQG_Scen_Base;663080;3556;25.4;28.1
Poland;PL21;PL217;2019;PM10;WHO_2021_AQG_Scen_Base;456924;2318;23.8;26.7
Poland;PL21;PL218;2019;PM10;WHO_2021_AQG_Scen_Base;520172;2652;20.4;24.1
Poland;PL21;PL213;2019;PM10;WHO_2021_AQG_Scen_Base;750214;313;34.4;38.6
Poland;PL21;PL219;2019;PM10;WHO_2021_AQG_Scen_Base;334164;1520;20.1;25.5
Poland;PL21;PL21A;2019;PM10;WHO_2021_AQG_Scen_Base;549020;1679;26.8;30.1
Poland;PL21;PL214;2020;NO2;WHO_2021_AQG_Scen_Base;662823;3556;10.8;13.8
Poland;PL21;PL217;2020;NO2;WHO_2021_AQG_Scen_Base;456747;2318;9.2;12.5
Poland;PL21;PL218;2020;NO2;WHO_2021_AQG_Scen_Base;519971;2652;7.6;10.9
Poland;PL21;PL213;2020;NO2;WHO_2021_AQG_Scen_Base;749924;313;18.1;22.7
Poland;PL21;PL219;2020;NO2;WHO_2021_AQG_Scen_Base;334035;1520;8.4;12.0
Poland;PL21;PL21A;2020;NO2;WHO_2021_AQG_Scen_Base;548808;1679;11.7;15.2
Germany;DE80;DE80N;2018;NO2;WHO_2021_AQG_Scen_Base;244450;1705;6.7;9.8
Germany;DE80;DE80O;2018;NO2;WHO_2021_AQG_Scen_Base;221118;2071;7.3;9.7
Germany;DE80;DE803;2018;NO2;WHO_2021_AQG_Scen_Base;201977;109;12.2;16.2
Germany;DE80;DE804;2018;NO2;WHO_2021_AQG_Scen_Base;94330;81;10.3;13.5
Germany;DE80;DE80J;2018;NO2;WHO_2021_AQG_Scen_Base;276856;2277;7.0;10.4
Germany;DE80;DE80K;2018;NO2;WHO_2021_AQG_Scen_Base;218859;1870;6.8;9.3
Germany;DE80;DE80L;2018;NO2;WHO_2021_AQG_Scen_Base;219902;1767;5.1;8.5
Germany;DE80;DE80M;2018;NO2;WHO_2021_AQG_Scen_Base;162072;1285;7.2;10.2
Germany;DE80;DE80K;2018;O3;WHO_2021_AQG_Scen_Base;218859;1870;5122.3;4750.6
Germany;DE80;DE80L;2018;O3;WHO_2021_AQG_Scen_Base;219902;1767;5236.9;4660.7
Germany;DE80;DE80M;2018;O3;WHO_2021_AQG_Scen_Base;162072;1285;5086.5;4885.2
Germany;DE80;DE80N;2018;O3;WHO_2021_AQG_Scen_Base;244450;1705;5313.3;4652.3
Germany;DE80;DE80O;2018;O3;WHO_2021_AQG_Scen_Base;221118;2071;5353.8;5179.1
Germany;DE80;DE803;2018;O3;WHO_2021_AQG_Scen_Base;201977;109;4421.6;4060.7
Germany;DE80;DE804;2018;O3;WHO_2021_AQG_Scen_Base;94330;81;5260.0;5096.7
Germany;DE80;DE80J;2018;O3;WHO_2021_AQG_Scen_Base;276856;2277;5518.8;5042.7
Germany;DE80;DE803;2018;PM10;WHO_2021_AQG_Scen_Base;201977;109;18.2;19.4
Germany;DE80;DE804;2018;PM10;WHO_2021_AQG_Scen_Base;94330;81;17.1;17.9
Germany;DE80;DE80J;2018;PM10;WHO_2021_AQG_Scen_Base;276856;2277;17.6;18.7
Germany;DE80;DE80K;2018;PM10;WHO_2021_AQG_Scen_Base;218859;1870;17.2;18.3
Germany;DE80;DE80L;2018;PM10;WHO_2021_AQG_Scen_Base;219902;1767;16.9;18.3
Germany;DE80;DE80M;2018;PM10;WHO_2021_AQG_Scen_Base;162072;1285;16.6;17.6
Germany;DE80;DE80N;2018;PM10;WHO_2021_AQG_Scen_Base;244450;1705;18.4;19.3
Germany;DE80;DE80O;2018;PM10;WHO_2021_AQG_Scen_Base;221118;2071;16.7;17.4
Germany;DE80;DE80N;2018;PM2.5;WHO_2021_AQG_Scen_Base;244450;1705;12.8;13.5
Germany;DE80;DE80O;2018;PM2.5;WHO_2021_AQG_Scen_Base;221118;2071;11.6;11.9
Germany;DE80;DE803;2018;PM2.5;WHO_2021_AQG_Scen_Base;201977;109;12.0;12.5
Germany;DE80;DE804;2018;PM2.5;WHO_2021_AQG_Scen_Base;94330;81;11.8;12.1
Germany;DE80;DE80J;2018;PM2.5;WHO_2021_AQG_Scen_Base;276856;2277;12.3;12.8
Germany;DE80;DE80K;2018;PM2.5;WHO_2021_AQG_Scen_Base;218859;1870;11.8;12.1
Germany;DE80;DE80L;2018;PM2.5;WHO_2021_AQG_Scen_Base;219902;1767;11.1;11.7
Germany;DE80;DE80M;2018;PM2.5;WHO_2021_AQG_Scen_Base;162072;1285;11.3;11.9
Germany;DE80;DE80N;2019;NO2;WHO_2021_AQG_Scen_Base;245120;1705;5.8;8.5
Germany;DE80;DE80O;2019;NO2;WHO_2021_AQG_Scen_Base;221723;2071;7.0;9.3
Germany;DE80;DE803;2019;NO2;WHO_2021_AQG_Scen_Base;202530;109;10.2;13.8
Germany;DE80;DE804;2019;NO2;WHO_2021_AQG_Scen_Base;94589;81;9.6;12.4
Germany;DE80;DE80J;2019;NO2;WHO_2021_AQG_Scen_Base;277614;2277;6.4;9.2
Germany;DE80;DE80K;2019;NO2;WHO_2021_AQG_Scen_Base;219458;1870;5.9;8.2
Germany;DE80;DE80L;2019;NO2;WHO_2021_AQG_Scen_Base;220505;1767;4.3;7.0
Germany;DE80;DE80M;2019;NO2;WHO_2021_AQG_Scen_Base;162517;1285;6.7;9.5
Germany;DE80;DE80K;2019;O3;WHO_2021_AQG_Scen_Base;219458;1870;3804.1;3608.2
Germany;DE80;DE80L;2019;O3;WHO_2021_AQG_Scen_Base;220505;1767;3948.9;3739.9
Germany;DE80;DE80M;2019;O3;WHO_2021_AQG_Scen_Base;162517;1285;3755.8;3671.3
Germany;DE80;DE80N;2019;O3;WHO_2021_AQG_Scen_Base;245120;1705;4162.9;3876.4
Germany;DE80;DE80O;2019;O3;WHO_2021_AQG_Scen_Base;221723;2071;4155.1;4016.0
Germany;DE80;DE803;2019;O3;WHO_2021_AQG_Scen_Base;202530;109;3602.0;3401.8
Germany;DE80;DE804;2019;O3;WHO_2021_AQG_Scen_Base;94589;81;4056.1;3935.1
Germany;DE80;DE80J;2019;O3;WHO_2021_AQG_Scen_Base;277614;2277;4226.3;3943.8
Germany;DE80;DE80K;2019;PM10;WHO_2021_AQG_Scen_Base;219458;1870;15.2;16.0
Germany;DE80;DE80L;2019;PM10;WHO_2021_AQG_Scen_Base;220505;1767;15.1;15.8
Germany;DE80;DE80M;2019;PM10;WHO_2021_AQG_Scen_Base;162517;1285;15.1;16.2
Germany;DE80;DE80N;2019;PM10;WHO_2021_AQG_Scen_Base;245120;1705;15.6;15.9
Germany;DE80;DE80O;2019;PM10;WHO_2021_AQG_Scen_Base;221723;2071;14.5;15.1
Germany;DE80;DE803;2019;PM10;WHO_2021_AQG_Scen_Base;202530;109;16.0;16.7
Germany;DE80;DE804;2019;PM10;WHO_2021_AQG_Scen_Base;94589;81;15.4;16.1
Germany;DE80;DE80J;2019;PM10;WHO_2021_AQG_Scen_Base;277614;2277;15.0;15.6
Germany;DE80;DE80K;2019;PM2.5;WHO_2021_AQG_Scen_Base;219458;1870;10.0;10.4
Germany;DE80;DE80L;2019;PM2.5;WHO_2021_AQG_Scen_Base;220505;1767;9.6;10.0
Germany;DE80;DE80M;2019;PM2.5;WHO_2021_AQG_Scen_Base;162517;1285;10.0;10.5
Germany;DE80;DE803;2019;PM2.5;WHO_2021_AQG_Scen_Base;202530;109;10.4;10.9
Germany;DE80;DE804;2019;PM2.5;WHO_2021_AQG_Scen_Base;94589;81;10.3;10.6
Germany;DE80;DE80J;2019;PM2.5;WHO_2021_AQG_Scen_Base;277614;2277;9.8;10.3
Germany;DE80;DE80N;2019;PM2.5;WHO_2021_AQG_Scen_Base;245120;1705;10.2;10.3
Germany;DE80;DE80O;2019;PM2.5;WHO_2021_AQG_Scen_Base;221723;2071;9.8;10.0
Germany;DE80;DE80M;2020;O3;WHO_2021_AQG_Scen_Base;162806;1285;3072.3;2987.4
Germany;DE80;DE80N;2020;O3;WHO_2021_AQG_Scen_Base;245556;1705;3318.0;3157.7
Germany;DE80;DE80O;2020;O3;WHO_2021_AQG_Scen_Base;222117;2071;3392.8;3384.7
Germany;DE80;DE803;2020;O3;WHO_2021_AQG_Scen_Base;202889;109;2769.3;2685.0
Germany;DE80;DE804;2020;O3;WHO_2021_AQG_Scen_Base;94757;81;3242.1;3223.6
Germany;DE80;DE80J;2020;O3;WHO_2021_AQG_Scen_Base;278107;2277;3468.6;3421.6
Germany;DE80;DE80K;2020;O3;WHO_2021_AQG_Scen_Base;219849;1870;3174.2;3028.6
Germany;DE80;DE80L;2020;O3;WHO_2021_AQG_Scen_Base;220896;1767;3175.5;2842.6
Germany;DE80;DE80K;2020;PM10;WHO_2021_AQG_Scen_Base;219849;1870;12.7;13.6
Germany;DE80;DE80L;2020;PM10;WHO_2021_AQG_Scen_Base;220896;1767;12.3;13.3
Germany;DE80;DE80M;2020;PM10;WHO_2021_AQG_Scen_Base;162806;1285;12.8;13.9
Germany;DE80;DE80N;2020;PM10;WHO_2021_AQG_Scen_Base;245556;1705;13.2;14.1
Germany;DE80;DE80O;2020;PM10;WHO_2021_AQG_Scen_Base;222117;2071;12.7;13.2
Germany;DE80;DE803;2020;PM10;WHO_2021_AQG_Scen_Base;202889;109;13.4;14.1
Germany;DE80;DE804;2020;PM10;WHO_2021_AQG_Scen_Base;94757;81;13.3;14.0
Germany;DE80;DE80J;2020;PM10;WHO_2021_AQG_Scen_Base;278107;2277;13.0;13.9
Germany;DE80;DE80M;2020;PM2.5;WHO_2021_AQG_Scen_Base;162806;1285;8.2;8.5
Germany;DE80;DE80N;2020;PM2.5;WHO_2021_AQG_Scen_Base;245556;1705;8.4;9.1
Germany;DE80;DE80O;2020;PM2.5;WHO_2021_AQG_Scen_Base;222117;2071;8.2;8.5
Germany;DE80;DE80K;2020;PM2.5;WHO_2021_AQG_Scen_Base;219849;1870;8.2;8.6
Germany;DE80;DE80L;2020;PM2.5;WHO_2021_AQG_Scen_Base;220896;1767;7.7;8.3
Germany;DE80;DE803;2020;PM2.5;WHO_2021_AQG_Scen_Base;202889;109;8.6;9.0
Germany;DE80;DE804;2020;PM2.5;WHO_2021_AQG_Scen_Base;94757;81;8.4;8.7
Germany;DE80;DE80J;2020;PM2.5;WHO_2021_AQG_Scen_Base;278107;2277;8.3;9.1
Sweden;SE32;SE322;2018;PM10;WHO_2021_AQG_Scen_Base;136307;4104;4.4;6.6
Sweden;SE32;SE321;2018;PM10;WHO_2021_AQG_Scen_Base;248855;4422;5.8;7.5
Sweden;SE32;SE322;2019;NO2;WHO_2021_AQG_Scen_Base;137788;4104;1.5;5.5
Sweden;SE32;SE321;2019;NO2;WHO_2021_AQG_Scen_Base;251558;4422;1.6;5.7
Sweden;SE32;SE322;2019;O3;WHO_2021_AQG_Scen_Base;137788;4104;3026.7;2773.4
Sweden;SE32;SE321;2019;O3;WHO_2021_AQG_Scen_Base;251558;4422;2589.8;2437.0
Sweden;SE32;SE322;2019;PM10;WHO_2021_AQG_Scen_Base;137788;4104;4.3;6.2
Sweden;SE32;SE321;2019;PM10;WHO_2021_AQG_Scen_Base;251558;4422;5.5;7.4
France;FRJ2;FRJ23;2018;NO2;WHO_2021_AQG_Scen_Base;1293041;5552;6.7;13.3
France;FRJ2;FRJ24;2018;NO2;WHO_2021_AQG_Scen_Base;195472;5921;5.4;7.2
France;FRJ2;FRJ25;2018;NO2;WHO_2021_AQG_Scen_Base;181457;4286;3.8;6.1
France;FRJ2;FRJ26;2018;NO2;WHO_2021_AQG_Scen_Base;238227;2221;6.3;10.6
France;FRJ2;FRJ27;2018;NO2;WHO_2021_AQG_Scen_Base;390940;4986;5.4;9.5
France;FRJ2;FRJ28;2018;NO2;WHO_2021_AQG_Scen_Base;251008;3498;4.7;8.1
France;FRJ2;FRJ21;2018;NO2;WHO_2021_AQG_Scen_Base;157974;2519;5.4;9.5
France;FRJ2;FRJ22;2018;NO2;WHO_2021_AQG_Scen_Base;287486;6136;4.3;8.3
France;FRJ2;FRJ21;2019;NO2;WHO_2021_AQG_Scen_Base;158331;2519;5.1;9.5
France;FRJ2;FRJ22;2019;NO2;WHO_2021_AQG_Scen_Base;288136;6136;3.9;8.3
France;FRJ2;FRJ23;2019;NO2;WHO_2021_AQG_Scen_Base;1295963;5552;7.0;14.1
France;FRJ2;FRJ24;2019;NO2;WHO_2021_AQG_Scen_Base;195913;5921;5.5;7.6
France;FRJ2;FRJ25;2019;NO2;WHO_2021_AQG_Scen_Base;181867;4286;3.6;6.0
France;FRJ2;FRJ26;2019;NO2;WHO_2021_AQG_Scen_Base;238765;2221;5.9;10.4
France;FRJ2;FRJ27;2019;NO2;WHO_2021_AQG_Scen_Base;391823;4986;4.9;9.5
France;FRJ2;FRJ28;2019;NO2;WHO_2021_AQG_Scen_Base;251575;3498;5.6;9.1
France;FRJ2;FRJ21;2019;O3;WHO_2021_AQG_Scen_Base;158331;2519;5473.3;5224.9
France;FRJ2;FRJ22;2019;O3;WHO_2021_AQG_Scen_Base;288136;6136;6228.7;5955.0
France;FRJ2;FRJ26;2019;O3;WHO_2021_AQG_Scen_Base;238765;2221;5717.5;4937.4
France;FRJ2;FRJ27;2019;O3;WHO_2021_AQG_Scen_Base;391823;4986;5958.0;5708.2
France;FRJ2;FRJ28;2019;O3;WHO_2021_AQG_Scen_Base;251575;3498;6044.4;6007.3
France;FRJ2;FRJ23;2019;O3;WHO_2021_AQG_Scen_Base;1295963;5552;5408.9;5407.9
France;FRJ2;FRJ24;2019;O3;WHO_2021_AQG_Scen_Base;195913;5921;5161.7;5055.2
France;FRJ2;FRJ25;2019;O3;WHO_2021_AQG_Scen_Base;181867;4286;5775.8;5660.1
France;FRJ2;FRJ23;2019;PM10;WHO_2021_AQG_Scen_Base;1295963;5552;12.4;14.4
France;FRJ2;FRJ24;2019;PM10;WHO_2021_AQG_Scen_Base;195913;5921;12.4;12.9
France;FRJ2;FRJ25;2019;PM10;WHO_2021_AQG_Scen_Base;181867;4286;10.7;11.6
France;FRJ2;FRJ26;2019;PM10;WHO_2021_AQG_Scen_Base;238765;2221;12.3;13.7
